time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2016-09-19T15:30:56.60Z,62.3458021,25.7799428,3602.164,30.47,-19.70,-1.54,6.679,9.283,0.42,327.11582,0.92570,3,6
2016-09-19T15:30:56.80Z,62.3458561,25.7798652,3602.299,30.39,-19.94,-1.47,6.661,9.273,0.42,326.72982,0.92453,3,6
2016-09-19T15:30:57.00Z,62.3459112,25.7797888,3602.708,30.38,-19.92,-1.52,6.645,9.264,0.42,326.75461,0.92884,3,6
2016-09-19T15:30:57.20Z,62.3459655,25.7797105,3602.919,30.42,-20.13,-1.49,6.632,9.260,0.43,326.50462,0.93008,3,6
2016-09-19T15:30:57.40Z,62.3460209,25.7796335,3603.410,30.40,-20.15,-1.53,6.620,9.256,0.43,326.46409,0.93049,3,6
2016-09-19T15:30:57.60Z,62.3460756,25.7795552,3603.771,30.33,-20.24,-1.55,6.609,9.253,0.45,326.28532,0.95939,3,6
2016-09-19T15:30:57.80Z,62.3461309,25.7794764,3604.150,30.55,-20.34,-1.54,6.601,9.250,0.45,326.34032,0.96947,3,6
2016-09-19T15:30:58.00Z,62.3461872,25.7793959,3604.759,30.61,-20.60,-1.66,6.592,9.246,0.45,326.06124,0.96668,3,6
2016-09-19T15:30:58.20Z,62.3462438,25.7793183,3605.436,30.81,-20.38,-1.74,6.589,9.246,0.64,326.51303,1.41897,3,6
2016-09-19T15:30:58.40Z,62.3462990,25.7792397,3605.909,30.62,-20.46,-1.78,6.581,9.240,0.61,326.24638,1.26150,3,6
2016-09-19T15:30:58.60Z,62.3463524,25.7791586,3606.133,30.27,-20.73,-1.80,6.574,9.237,0.62,325.58942,1.25791,3,6
2016-09-19T15:30:58.80Z,62.3464056,25.7790787,3606.458,30.04,-20.78,-1.80,6.572,9.242,0.49,325.32697,0.97851,3,6
2016-09-19T15:30:59.00Z,62.3464589,25.7789972,3606.677,30.17,-20.91,-1.78,6.572,9.246,0.49,325.27919,1.02290,3,6
2016-09-19T15:30:59.20Z,62.3465126,25.7789135,3606.869,30.30,-21.21,-1.77,6.564,9.228,0.49,325.00840,1.01436,3,6
2016-09-19T15:30:59.40Z,62.3465652,25.7788283,3606.943,29.83,-21.42,-1.72,6.559,9.211,0.75,324.32287,1.12506,3,6
2016-09-19T15:30:59.60Z,62.3466190,25.7787429,3607.190,30.08,-21.52,-1.72,6.554,9.193,0.80,324.41295,1.13762,3,6
2016-09-19T15:30:59.80Z,62.3466730,25.7786583,3607.389,30.05,-21.53,-1.62,6.535,9.146,0.80,324.37431,1.11161,3,6
2016-09-19T15:31:00.00Z,62.3467283,25.7785744,3607.909,30.19,-21.74,-1.56,6.461,8.988,0.46,324.24512,0.82595,3,6
2016-09-19T15:31:00.20Z,62.3467825,25.7784892,3608.130,30.10,-21.58,-1.44,6.389,8.848,0.41,324.36206,0.78458,3,6
2016-09-19T15:31:00.40Z,62.3468371,25.7784051,3608.508,30.16,-21.71,-1.47,6.356,8.787,0.43,324.26106,0.81091,3,6
2016-09-19T15:31:00.60Z,62.3468917,25.7783208,3608.925,30.03,-21.88,-1.45,6.328,8.735,0.44,323.92673,0.83053,3,6
2016-09-19T15:31:00.80Z,62.3469466,25.7782361,3609.424,30.04,-22.00,-1.45,6.303,8.687,0.43,323.77493,0.84291,3,6
2016-09-19T15:31:01.00Z,62.3470015,25.7781511,3609.991,29.97,-22.05,-1.49,6.279,8.642,0.44,323.66362,0.85951,3,6
2016-09-19T15:31:01.20Z,62.3470553,25.7780681,3610.467,29.92,-22.24,-1.47,6.186,8.565,0.32,323.37515,0.68327,3,7
2016-09-19T15:31:01.40Z,62.3471099,25.7779841,3611.050,29.97,-22.29,-1.51,6.116,8.508,0.32,323.35413,0.63746,3,7
2016-09-19T15:31:01.60Z,62.3471632,25.7778964,3611.318,29.85,-22.39,-1.53,6.043,8.449,0.32,323.13675,0.61136,3,7
2016-09-19T15:31:01.80Z,62.3472168,25.7778099,3611.605,29.88,-22.43,-1.53,5.974,8.393,0.32,323.10982,0.60147,3,7
2016-09-19T15:31:02.00Z,62.3472710,25.7777255,3612.117,29.91,-22.51,-1.59,5.912,8.343,0.32,323.03741,0.59521,3,7
2016-09-19T15:31:02.20Z,62.3473248,25.7776377,3612.501,29.82,-22.71,-1.63,5.879,8.313,0.38,322.70723,0.62728,3,7
2016-09-19T15:31:02.40Z,62.3473786,25.7775489,3612.855,29.84,-22.82,-1.66,5.852,8.293,0.48,322.60073,0.63568,3,7
2016-09-19T15:31:02.60Z,62.3474328,25.7774613,3613.389,29.76,-22.91,-1.70,5.793,8.252,0.41,322.40567,0.59855,3,7
2016-09-19T15:31:02.80Z,62.3474868,25.7773732,3613.945,29.73,-22.98,-1.74,5.741,8.211,0.41,322.30441,0.60037,3,7
2016-09-19T15:31:03.00Z,62.3475398,25.7772846,3614.289,29.61,-23.05,-1.74,5.686,8.162,0.33,322.10085,0.62671,3,7
2016-09-19T15:31:03.20Z,62.3475933,25.7771956,3614.842,29.52,-23.20,-1.81,5.632,8.113,0.32,321.83300,0.61885,3,7
2016-09-19T15:31:03.40Z,62.3476464,25.7771062,3615.314,29.50,-23.32,-1.86,5.580,8.066,0.32,321.67714,0.59518,3,7
2016-09-19T15:31:03.60Z,62.3476996,25.7770172,3615.834,29.39,-23.36,-1.89,5.532,8.017,0.33,321.51187,0.59026,3,7
2016-09-19T15:31:03.80Z,62.3477529,25.7769271,3616.466,29.35,-23.63,-2.01,5.485,7.971,0.33,321.16329,0.58668,3,7
2016-09-19T15:31:04.00Z,62.3478056,25.7768359,3616.926,29.27,-23.77,-2.04,5.439,7.920,0.39,320.91748,0.62102,3,7
2016-09-19T15:31:04.20Z,62.3478582,25.7767430,3617.330,29.15,-23.87,-2.03,5.395,7.866,0.40,320.69410,0.63731,3,7
2016-09-19T15:31:04.40Z,62.3479114,25.7766503,3617.870,29.18,-23.95,-2.04,5.345,7.808,0.40,320.61930,0.62444,3,7
2016-09-19T15:31:04.60Z,62.3479639,25.7765579,3618.298,29.07,-24.00,-2.00,5.313,7.777,0.44,320.44971,0.62331,3,7
2016-09-19T15:31:04.80Z,62.3480169,25.7764663,3618.843,29.05,-24.10,-1.96,5.279,7.747,0.37,320.31487,0.66352,3,7
2016-09-19T15:31:05.00Z,62.3480692,25.7763737,3619.547,28.74,-24.81,-2.04,5.187,7.700,0.30,319.20415,0.69135,3,7
2016-09-19T15:31:05.20Z,62.3481211,25.7762790,3619.867,28.98,-24.56,-2.00,5.174,7.683,0.46,319.71723,0.71371,3,7
2016-09-19T15:31:05.40Z,62.3481727,25.7761838,3620.098,28.95,-24.53,-1.91,5.173,7.678,0.91,319.72511,0.85583,3,7
2016-09-19T15:31:05.60Z,62.3482243,25.7760889,3620.381,28.81,-24.55,-1.84,5.169,7.668,0.83,319.56429,0.79694,3,7
2016-09-19T15:31:05.80Z,62.3482760,25.7759945,3620.551,28.82,-24.55,-1.68,5.164,7.659,0.81,319.57929,0.80749,3,7
2016-09-19T15:31:06.00Z,62.3483270,25.7758993,3620.779,28.70,-24.54,-1.68,5.152,7.648,0.75,319.45812,0.79277,3,7
2016-09-19T15:31:06.20Z,62.3483780,25.7758026,3621.197,28.60,-24.78,-1.79,5.137,7.642,0.72,319.09881,0.74838,3,7
2016-09-19T15:31:06.40Z,62.3484290,25.7757056,3621.475,28.57,-25.00,-1.75,5.124,7.640,0.70,318.81520,0.70770,3,7
2016-09-19T15:31:06.60Z,62.3484791,25.7756087,3621.751,28.44,-24.93,-1.76,5.117,7.640,0.75,318.76300,0.66614,3,7
2016-09-19T15:31:06.80Z,62.3485296,25.7755100,3622.023,28.41,-25.25,-1.77,5.112,7.641,0.76,318.37078,0.65333,3,7
2016-09-19T15:31:07.00Z,62.3485799,25.7754110,3622.270,28.38,-25.45,-1.78,5.106,7.640,0.76,318.11259,0.65752,3,7
2016-09-19T15:31:07.20Z,62.3486296,25.7753125,3622.455,28.25,-25.42,-1.80,5.099,7.633,0.75,318.02555,0.65839,3,7
2016-09-19T15:31:07.40Z,62.3486797,25.7752129,3622.755,28.19,-25.63,-1.83,5.090,7.623,0.71,317.72257,0.67336,3,7
2016-09-19T15:31:07.60Z,62.3487296,25.7751118,3623.086,28.04,-25.89,-1.92,5.083,7.613,0.73,317.28310,0.80506,3,7
2016-09-19T15:31:07.80Z,62.3487796,25.7750117,3623.379,28.01,-25.94,-1.87,5.073,7.607,0.48,317.20463,0.81125,3,7
2016-09-19T15:31:08.00Z,62.3488296,25.7749109,3623.687,27.92,-26.08,-1.85,5.080,7.618,0.87,316.96056,0.96728,3,7
2016-09-19T15:31:08.20Z,62.3488799,25.7748094,3624.045,27.99,-26.30,-1.84,5.094,7.634,1.00,316.78689,1.04160,3,7
2016-09-19T15:31:08.40Z,62.3489297,25.7747078,3624.254,27.86,-26.48,-1.70,5.113,7.652,1.04,316.46419,1.06764,3,7
2016-09-19T15:31:08.60Z,62.3489792,25.7746053,3624.506,27.75,-26.54,-1.67,5.135,7.671,1.08,316.28449,1.08365,3,7
2016-09-19T15:31:08.80Z,62.3490290,25.7745012,3624.871,27.67,-26.74,-1.70,5.160,7.690,1.13,315.97959,1.35301,3,7
2016-09-19T15:31:09.00Z,62.3490785,25.7743959,3625.182,27.72,-26.89,-1.76,5.184,7.709,1.16,315.86464,1.51207,3,7
2016-09-19T15:31:09.20Z,62.3491269,25.7742902,3625.522,27.42,-27.03,-1.83,5.209,7.728,1.16,315.41220,1.53390,3,7
2016-09-19T15:31:09.40Z,62.3491762,25.7741832,3626.064,27.46,-27.19,-2.03,5.216,7.731,1.14,315.28339,0.92688,3,7
2016-09-19T15:31:09.60Z,62.3492251,25.7740748,3626.543,27.32,-27.61,-2.15,5.231,7.743,1.14,314.69977,0.89609,3,7
2016-09-19T15:31:09.80Z,62.3492730,25.7739693,3626.862,27.16,-27.45,-2.12,5.249,7.758,1.21,314.68854,0.91146,3,7
2016-09-19T15:31:10.00Z,62.3493202,25.7738618,3627.229,26.81,-27.75,-2.16,5.266,7.773,1.19,314.00713,0.92613,3,7
2016-09-19T15:31:10.20Z,62.3493677,25.7737533,3627.583,26.72,-27.97,-2.17,5.275,7.787,1.07,313.69080,1.27107,3,7
2016-09-19T15:31:10.40Z,62.3494139,25.7736437,3627.893,26.30,-28.30,-2.07,5.292,7.804,1.03,312.90105,1.48566,3,7
2016-09-19T15:31:10.60Z,62.3494596,25.7735324,3628.234,25.93,-28.55,-2.12,5.303,7.823,0.67,312.24993,1.65959,3,7
2016-09-19T15:31:10.80Z,62.3495071,25.7734220,3628.658,26.21,-28.56,-2.20,5.313,7.836,0.63,312.54326,1.57178,3,7
2016-09-19T15:31:11.00Z,62.3495551,25.7733120,3629.110,26.54,-28.52,-2.15,5.316,7.843,0.88,312.93416,1.63433,3,7
2016-09-19T15:31:11.20Z,62.3496023,25.7732014,3629.521,26.50,-28.60,-2.14,5.336,7.859,1.01,312.82003,1.72400,3,7
2016-09-19T15:31:11.40Z,62.3496481,25.7730898,3629.906,26.07,-28.63,-2.16,5.362,7.880,0.98,312.31536,1.85702,3,7
2016-09-19T15:31:11.60Z,62.3496958,25.7729792,3630.274,26.39,-28.63,-2.13,5.405,7.910,1.14,312.67229,1.91304,3,7
2016-09-19T15:31:11.80Z,62.3497440,25.7728643,3630.840,26.60,-29.22,-2.19,5.455,7.946,1.19,312.30848,1.92923,3,7
2016-09-19T15:31:12.00Z,62.3497913,25.7727503,3631.361,26.47,-29.36,-2.25,5.507,7.986,1.22,312.04116,1.94866,3,7
2016-09-19T15:31:12.20Z,62.3498385,25.7726358,3631.818,26.41,-29.45,-2.27,5.561,8.028,1.21,311.88734,1.96465,3,7
2016-09-19T15:31:12.40Z,62.3498856,25.7725203,3632.206,26.41,-29.57,-2.27,5.605,8.069,1.24,311.77051,1.85628,3,7
2016-09-19T15:31:12.60Z,62.3499339,25.7724051,3632.643,26.64,-29.67,-2.25,5.651,8.112,1.24,311.91453,1.82338,3,7
2016-09-19T15:31:12.80Z,62.3499824,25.7722906,3633.081,26.80,-29.69,-2.21,5.702,8.162,1.26,312.07219,1.84149,3,7
2016-09-19T15:31:13.00Z,62.3500287,25.7721745,3633.618,26.30,-29.86,-2.23,5.759,8.216,1.27,311.36662,1.92533,3,7
2016-09-19T15:31:13.20Z,62.3500743,25.7720576,3634.137,25.94,-29.94,-2.31,5.819,8.275,1.29,310.90576,1.95434,3,7
2016-09-19T15:31:13.40Z,62.3501191,25.7719390,3634.604,25.61,-30.10,-2.38,5.878,8.337,1.30,310.39501,1.95727,3,7
2016-09-19T15:31:13.60Z,62.3501632,25.7718173,3635.138,25.24,-30.55,-2.44,5.937,8.402,1.31,309.56904,1.91780,3,7
2016-09-19T15:31:13.80Z,62.3502071,25.7716963,3635.636,25.02,-30.69,-2.50,6.000,8.466,1.36,309.18873,1.89342,3,7
2016-09-19T15:31:14.00Z,62.3502502,25.7715734,3635.969,24.76,-30.97,-2.48,6.062,8.533,1.38,308.64773,1.81921,3,7
2016-09-19T15:31:14.20Z,62.3502941,25.7714496,3636.527,24.69,-31.28,-2.54,6.133,8.602,1.45,308.28486,1.87886,3,7
2016-09-19T15:31:14.40Z,62.3503387,25.7713280,3637.019,24.71,-31.40,-2.50,6.216,8.671,1.53,308.19636,1.94221,3,6
2016-09-19T15:31:14.60Z,62.3503815,25.7712116,3637.376,24.32,-31.12,-2.37,6.289,8.734,1.51,308.00688,1.91239,3,6
2016-09-19T15:31:14.80Z,62.3504241,25.7710899,3637.820,24.11,-31.20,-2.35,6.327,8.767,1.43,307.69573,1.77663,3,6
2016-09-19T15:31:15.00Z,62.3504678,25.7709672,3638.108,24.18,-31.57,-2.17,6.337,8.778,1.34,307.45257,1.43940,3,6
2016-09-19T15:31:15.20Z,62.3505117,25.7708442,3638.258,24.23,-31.85,-1.96,6.314,8.750,1.09,307.25888,1.22311,3,6
2016-09-19T15:31:15.40Z,62.3505549,25.7707206,3638.295,24.27,-32.02,-1.77,6.319,8.773,1.11,307.16497,0.95517,3,6
2016-09-19T15:31:15.60Z,62.3505983,25.7705959,3638.411,24.30,-31.93,-1.66,6.293,8.815,0.95,307.27181,0.94539,3,7
2016-09-19T15:31:15.80Z,62.3506418,25.7704731,3638.465,24.17,-31.77,-1.49,6.242,8.860,0.49,307.26564,0.83588,3,7
2016-09-19T15:31:16.00Z,62.3506847,25.7703452,3638.675,24.17,-31.86,-1.53,6.228,8.909,0.52,307.19110,0.77371,3,7
2016-09-19T15:31:16.20Z,62.3507277,25.7702213,3639.097,24.06,-31.77,-1.55,6.215,8.957,0.55,307.13184,0.74907,3,7
2016-09-19T15:31:16.40Z,62.3507706,25.7700974,3639.362,23.89,-31.72,-1.50,6.203,8.986,0.61,306.98806,0.74924,3,7
2016-09-19T15:31:16.60Z,62.3508137,25.7699697,3639.843,23.70,-32.08,-1.59,6.153,8.989,0.49,306.45602,0.79963,3,7
2016-09-19T15:31:16.80Z,62.3508557,25.7698448,3640.203,23.41,-32.05,-1.63,6.110,9.009,0.49,306.14392,0.87480,3,7
2016-09-19T15:31:17.00Z,62.3508996,25.7697231,3640.617,23.74,-31.90,-1.63,6.109,9.040,0.85,306.65661,0.89966,3,7
2016-09-19T15:31:17.20Z,62.3509427,25.7696009,3641.028,23.72,-31.91,-1.63,6.106,9.057,0.93,306.62596,1.46629,3,7
2016-09-19T15:31:17.40Z,62.3509850,25.7694771,3641.145,23.73,-32.08,-1.54,6.061,9.024,0.82,306.49367,1.15623,3,7
2016-09-19T15:31:17.60Z,62.3510257,25.7693580,3641.320,23.62,-32.23,-1.56,5.910,8.843,0.47,306.23385,1.12202,3,7
2016-09-19T15:31:17.80Z,62.3510665,25.7692340,3641.149,23.63,-32.24,-1.52,5.798,8.638,0.46,306.23409,0.88460,3,7
2016-09-19T15:31:18.00Z,62.3511102,25.7691125,3641.650,23.93,-32.32,-1.54,5.570,8.141,0.27,306.52003,0.82824,3,7
2016-09-19T15:31:18.20Z,62.3511509,25.7689895,3641.467,24.11,-32.46,-1.43,5.318,7.661,0.26,306.60297,0.76493,3,7
2016-09-19T15:31:18.40Z,62.3511921,25.7688658,3641.618,23.98,-32.61,-1.47,5.146,7.335,0.26,306.33501,0.69336,3,7
2016-09-19T15:31:18.60Z,62.3512338,25.7687388,3641.715,23.73,-32.70,-1.43,5.118,7.285,0.33,305.96660,0.72661,3,7
2016-09-19T15:31:18.80Z,62.3512779,25.7686150,3642.369,23.91,-32.45,-1.64,5.100,7.263,0.43,306.38913,0.71137,3,7
2016-09-19T15:31:19.00Z,62.3513211,25.7684899,3642.749,24.03,-32.60,-1.64,5.093,7.261,0.48,306.38794,0.72959,3,7
2016-09-19T15:31:19.20Z,62.3513633,25.7683645,3643.137,23.75,-32.63,-1.65,5.083,7.259,0.51,306.05322,0.68884,3,7
2016-09-19T15:31:19.40Z,62.3514061,25.7682393,3643.501,23.86,-32.63,-1.66,5.084,7.264,0.53,306.17858,1.32107,3,7
2016-09-19T15:31:19.60Z,62.3514495,25.7681160,3643.940,23.98,-32.34,-1.67,5.093,7.273,0.53,306.54881,1.55649,3,7
2016-09-19T15:31:19.80Z,62.3514907,25.7679879,3644.273,23.53,-32.84,-1.73,5.108,7.285,0.55,305.62243,1.63839,3,7
2016-09-19T15:31:20.00Z,62.3515321,25.7678601,3644.531,23.34,-32.96,-1.68,5.122,7.300,0.55,305.30471,1.63374,3,7
2016-09-19T15:31:20.20Z,62.3515736,25.7677332,3644.862,23.17,-32.90,-1.67,5.135,7.317,0.55,305.14900,1.59709,3,7
2016-09-19T15:31:20.40Z,62.3516158,25.7676067,3645.035,23.34,-32.69,-1.59,5.144,7.336,0.54,305.51902,1.66600,3,7
2016-09-19T15:31:20.60Z,62.3516581,25.7674810,3645.346,23.43,-32.55,-1.60,5.143,7.351,0.54,305.73853,1.56311,3,7
2016-09-19T15:31:20.80Z,62.3516987,25.7673518,3645.607,23.19,-32.68,-1.70,5.138,7.365,0.52,305.35682,1.39788,3,7
2016-09-19T15:31:21.00Z,62.3517391,25.7672234,3645.953,23.04,-32.82,-1.79,5.147,7.386,0.55,305.06382,1.48390,3,7
2016-09-19T15:31:21.20Z,62.3517781,25.7670956,3646.175,22.59,-32.91,-1.73,5.148,7.401,0.55,304.46975,1.38284,3,7
2016-09-19T15:31:21.40Z,62.3518179,25.7669695,3646.709,22.63,-33.10,-1.91,5.102,7.341,0.50,304.36122,1.18452,3,7
2016-09-19T15:31:21.60Z,62.3518578,25.7668412,3647.241,22.60,-33.16,-2.03,5.015,7.236,0.39,304.27051,0.69618,3,7
2016-09-19T15:31:21.80Z,62.3518977,25.7667148,3647.690,22.77,-33.09,-2.12,4.951,7.143,0.41,304.53178,0.69725,3,7
2016-09-19T15:31:22.00Z,62.3519392,25.7665871,3648.107,23.15,-33.32,-2.00,4.899,7.041,0.40,304.79146,0.76414,3,7
2016-09-19T15:31:22.20Z,62.3519788,25.7664581,3648.578,22.62,-33.27,-1.99,4.855,6.996,0.41,304.21187,1.00964,3,7
2016-09-19T15:31:22.40Z,62.3520193,25.7663308,3649.126,22.59,-33.47,-2.10,4.812,6.947,0.40,304.02295,0.67630,3,7
2016-09-19T15:31:22.60Z,62.3520615,25.7662050,3650.037,22.37,-33.54,-2.24,4.787,6.917,0.34,303.69940,0.72837,3,7
2016-09-19T15:31:22.80Z,62.3521012,25.7660779,3650.540,22.03,-33.17,-2.23,4.773,6.907,0.34,303.59347,0.69942,3,7
2016-09-19T15:31:23.00Z,62.3521417,25.7659510,3651.255,22.12,-33.25,-2.37,4.743,6.869,0.30,303.63119,0.69598,3,7
2016-09-19T15:31:23.20Z,62.3521814,25.7658232,3651.832,22.17,-33.17,-2.45,4.717,6.842,0.31,303.76329,0.69108,3,7
2016-09-19T15:31:23.40Z,62.3522213,25.7656952,3652.348,22.18,-33.20,-2.43,4.705,6.836,0.34,303.74824,0.69882,3,7
2016-09-19T15:31:23.60Z,62.3522606,25.7655665,3652.787,22.11,-33.25,-2.39,4.704,6.842,0.47,303.62237,0.74399,3,7
2016-09-19T15:31:23.80Z,62.3523001,25.7654372,3653.242,22.07,-33.54,-2.27,4.703,6.851,0.50,303.34596,0.75557,3,7
2016-09-19T15:31:24.00Z,62.3523396,25.7653079,3653.824,21.86,-33.68,-2.30,4.706,6.861,0.51,302.98820,0.77452,3,7
2016-09-19T15:31:24.20Z,62.3523786,25.7651790,3654.217,21.83,-33.50,-2.23,4.710,6.874,0.53,303.09081,0.79757,3,7
2016-09-19T15:31:24.40Z,62.3524174,25.7650498,3654.744,21.54,-33.56,-2.26,4.721,6.890,0.83,302.69166,0.83732,3,7
2016-09-19T15:31:24.60Z,62.3524554,25.7649189,3654.857,21.63,-33.71,-2.06,4.731,6.907,0.85,302.68737,0.82294,3,7
2016-09-19T15:31:24.80Z,62.3524942,25.7647889,3655.043,21.75,-33.87,-1.90,4.736,6.919,0.73,302.70718,0.78908,3,7
2016-09-19T15:31:25.00Z,62.3525333,25.7646590,3655.568,21.59,-33.99,-1.92,4.737,6.927,0.47,302.42526,0.77025,3,7
2016-09-19T15:31:25.20Z,62.3525724,25.7645288,3655.927,21.83,-33.91,-1.82,4.732,6.927,0.46,302.76891,0.75681,3,7
2016-09-19T15:31:25.40Z,62.3526107,25.7643968,3656.127,21.69,-34.02,-1.66,4.725,6.924,0.45,302.51938,0.74471,3,7
2016-09-19T15:31:25.60Z,62.3526483,25.7642634,3656.163,21.56,-34.18,-1.45,4.701,6.889,0.43,302.24149,0.62086,3,7
2016-09-19T15:31:25.80Z,62.3526852,25.7641291,3655.896,21.60,-34.23,-1.16,4.670,6.840,0.34,302.24455,0.59650,3,7
2016-09-19T15:31:26.00Z,62.3527244,25.7639987,3656.441,21.50,-34.16,-1.27,4.643,6.801,0.34,302.18348,0.58256,3,7
2016-09-19T15:31:26.20Z,62.3527628,25.7638659,3656.630,21.52,-34.37,-1.16,4.614,6.760,0.33,302.05285,0.54466,3,7
2016-09-19T15:31:26.40Z,62.3528011,25.7637341,3656.804,21.50,-34.28,-1.04,4.585,6.721,0.32,302.09613,0.53594,3,7
2016-09-19T15:31:26.60Z,62.3528397,25.7635997,3656.924,21.55,-34.57,-1.01,4.555,6.679,0.32,301.94061,0.52711,3,7
2016-09-19T15:31:26.80Z,62.3528780,25.7634653,3657.078,21.34,-34.57,-0.93,4.522,6.639,0.32,301.68758,0.51623,3,7
2016-09-19T15:31:27.00Z,62.3529172,25.7633321,3657.318,21.49,-34.56,-1.02,4.492,6.602,0.32,301.87561,0.52435,3,7
2016-09-19T15:31:27.20Z,62.3529561,25.7631991,3657.682,21.36,-34.58,-1.09,4.466,6.565,0.36,301.70566,0.53130,3,7
2016-09-19T15:31:27.40Z,62.3529938,25.7630642,3657.855,21.25,-35.04,-1.02,4.450,6.546,0.40,301.23600,0.53009,3,7
2016-09-19T15:31:27.60Z,62.3530316,25.7629275,3657.998,21.17,-35.23,-0.96,4.442,6.544,0.66,301.00203,0.71860,3,7
2016-09-19T15:31:27.80Z,62.3530699,25.7627947,3658.251,21.22,-34.67,-1.02,4.442,6.544,0.79,301.47393,0.85479,3,7
2016-09-19T15:31:28.00Z,62.3531079,25.7626589,3658.445,21.10,-35.12,-1.00,4.443,6.546,0.81,300.99570,0.70011,3,7
2016-09-19T15:31:28.20Z,62.3531469,25.7625212,3658.752,21.53,-35.42,-1.15,4.450,6.544,0.89,301.29396,1.08897,3,7
2016-09-19T15:31:28.40Z,62.3531842,25.7623847,3659.016,21.04,-35.57,-1.12,4.445,6.539,0.79,300.60003,0.86899,3,7
2016-09-19T15:31:28.60Z,62.3532217,25.7622479,3659.118,21.02,-35.45,-1.00,4.435,6.533,0.50,300.66376,0.99255,3,7
2016-09-19T15:31:28.80Z,62.3532592,25.7621097,3659.275,21.02,-35.67,-0.98,4.439,6.534,0.49,300.50588,1.10942,3,7
2016-09-19T15:31:29.00Z,62.3532968,25.7619728,3659.541,20.93,-35.59,-0.99,4.454,6.539,0.48,300.45852,1.42325,3,7
2016-09-19T15:31:29.20Z,62.3533334,25.7618351,3659.756,20.69,-35.71,-1.00,4.468,6.539,0.48,300.09210,1.37233,3,7
2016-09-19T15:31:29.40Z,62.3533694,25.7616963,3659.894,20.60,-35.81,-0.95,4.472,6.516,0.45,299.90847,1.34379,3,7
2016-09-19T15:31:29.60Z,62.3534062,25.7615568,3660.025,20.72,-36.05,-0.89,4.467,6.483,0.44,299.89207,1.21154,3,7
2016-09-19T15:31:29.80Z,62.3534430,25.7614167,3660.125,20.82,-36.25,-0.79,4.462,6.467,0.49,299.87145,1.14334,3,7
2016-09-19T15:31:30.00Z,62.3534812,25.7612779,3660.308,21.01,-36.14,-0.82,4.478,6.477,0.83,300.17815,1.19341,3,7
2016-09-19T15:31:30.20Z,62.3535178,25.7611385,3660.507,20.63,-36.10,-0.85,4.497,6.490,0.91,299.74085,1.24622,3,7
2016-09-19T15:31:30.40Z,62.3535542,25.7609981,3660.644,20.46,-36.21,-0.87,4.519,6.505,0.94,299.46268,1.21768,3,7
2016-09-19T15:31:30.60Z,62.3535901,25.7608581,3660.856,20.37,-36.32,-0.80,4.538,6.522,0.91,299.28205,1.20514,3,7
2016-09-19T15:31:30.80Z,62.3536270,25.7607161,3660.995,20.48,-36.51,-0.84,4.566,6.544,1.04,299.28876,1.24105,3,7
2016-09-19T15:31:31.00Z,62.3536624,25.7605768,3661.036,20.30,-36.17,-0.76,4.593,6.565,1.06,299.29695,1.27701,3,7
2016-09-19T15:31:31.20Z,62.3537000,25.7604335,3661.276,20.25,-36.62,-1.01,4.627,6.580,1.13,298.94470,1.45138,3,7
2016-09-19T15:31:31.40Z,62.3537356,25.7602899,3661.533,19.86,-36.95,-1.19,4.655,6.590,1.12,298.26054,1.44230,3,7
2016-09-19T15:31:31.60Z,62.3537705,25.7601477,3661.747,19.69,-36.91,-1.25,4.675,6.595,1.05,298.07770,1.43513,3,7
2016-09-19T15:31:31.80Z,62.3538071,25.7600059,3661.980,20.08,-36.76,-1.27,4.672,6.585,0.89,298.64248,1.42399,3,7
2016-09-19T15:31:32.00Z,62.3538440,25.7598609,3661.957,20.53,-36.86,-1.28,4.671,6.570,0.79,299.11858,1.39631,3,7
2016-09-19T15:31:32.20Z,62.3538815,25.7597172,3662.370,20.62,-36.91,-1.48,4.667,6.547,0.62,299.18840,1.43809,3,7
2016-09-19T15:31:32.40Z,62.3539167,25.7595750,3662.759,20.22,-36.85,-1.60,4.641,6.478,0.47,298.75500,1.42381,3,7
2016-09-19T15:31:32.60Z,62.3539504,25.7594310,3663.056,19.71,-37.40,-1.55,4.599,6.388,0.46,297.78504,1.25614,3,7
2016-09-19T15:31:32.80Z,62.3539875,25.7592858,3663.767,19.82,-37.51,-1.60,4.555,6.315,0.46,297.85662,1.13816,3,7
2016-09-19T15:31:33.00Z,62.3540240,25.7591425,3664.168,20.05,-37.37,-1.61,4.518,6.267,0.45,298.21945,0.82312,3,7
2016-09-19T15:31:33.20Z,62.3540594,25.7589986,3664.583,19.73,-37.33,-1.69,4.499,6.242,0.49,297.86352,0.83639,3,7
2016-09-19T15:31:33.40Z,62.3540938,25.7588547,3665.045,19.31,-37.41,-1.79,4.489,6.223,0.50,297.29750,0.93296,3,7
2016-09-19T15:31:33.60Z,62.3541290,25.7587076,3665.492,19.46,-37.90,-1.92,4.487,6.221,0.55,297.17942,0.95074,3,7
2016-09-19T15:31:33.80Z,62.3541644,25.7585623,3665.790,19.73,-37.58,-1.90,4.495,6.229,0.86,297.70178,1.09271,3,7
